	a	b	u	v	x	z	y
26	-0.6006524356832805	0.7240853019786269	0.4616419299614596	0.8888971653886069	-0.20601567558505174	-0.4821914504137208	3.0698504642501088
27	0.02846887682722321	0.6890987970701408	0.9625941809944933	0.2834687945971164	-0.6873660585822783	-0.894346627270556	4.154413291676377
28	0.18482913772408494	-0.36179905351348873	-0.4869398751115044	0.34295829733441385	0.4759018947951843	0.452169702967701	-0.4402112896928867
29	-0.9070991745600046	0.6578309483013547	0.30834920294814894	0.2645643072752797	-0.27905098971689224	-0.7573940039889318	-0.4931683238990958
30	0.21508970380287673	-0.9259847305690148	-0.6038047344805197	-0.6020157220811264	0.342541650458265	-0.39444974345606565	-4.388853858595479
31	-0.6589517526254169	0.19253975696410608	0.1306605091432198	-0.16333227179543974	-0.45871211603646866	0.06494181576779479	0.36577095385511327
32	-0.869896814029441	-0.5399823254245939	-0.0721350266233276	0.5018795967266365	-0.8375407303866547	0.12883317555949536	9.198485305880876
33	0.8977710745066665	-0.7588662284454424	0.9440106592630741	-0.7972542048936817	0.9851635909755267	0.20116639397427205	9.744918252748139
34	0.9312640661491187	-0.8460935967415817	0.21705454539293312	-0.4442944478205755	-0.6875969841388014	-0.6674893393005987	-12.722235936352018
35	0.6167946962329223	0.3925775517562795	-0.30098725582636243	-0.4473617830682928	0.9768419879269621	-0.2405251903567025	6.284559462317551
36	-0.39077246165325863	-0.3202500724638677	-0.7718084302241333	-0.135962144810988	0.9545598651328946	0.2343884542339334	-3.46452487768373
37	-0.8046557719872323	0.4495335430575229	-0.6975063425301309	0.9607374818843701	0.5876362078160793	0.9396377292675695	-6.228898270216938
38	0.3684660530243138	-0.8692873184021153	-0.5493661400975298	-0.8649949066323561	0.31884592416399515	0.45526227539937736	-4.245090803585106
39	-0.1196950125207974	-0.36941932433877933	-0.498066677319404	0.03740198876119005	0.1556141005021694	0.8452075141879156	-1.110050530516665
40	-0.7559235303104423	0.07898258475067443	0.7012321156822756	-0.6412706359755791	0.7322030907556694	0.5244241166283541	1.2166847526486833
41	-0.00964617977745963	0.5814463296779271	0.12244557656504984	0.9413530908194883	-0.4211209567610241	0.18343393778480088	4.3579562808065715
42	-0.9312229577695632	-0.36249499413586017	0.04678182274873288	-0.7733929905450716	-0.06463757503024592	-0.6159532617273109	-0.5847333391820857
43	0.8186408041575641	0.2517827528740182	-0.7704622562615651	-0.1927979952768175	0.23877993873300385	0.3333713037850261	-0.8305860927447557
44	-0.48244003679996617	0.7719554964723743	0.7202793866988699	0.47576996966921237	-0.17761904826101782	0.24675913191981413	3.623551467214573
45	0.32504456870796394	0.23172637636460913	0.44562860641696744	0.40910885605489056	-0.14502709181946405	0.2049383409145329	3.7296277488521943
46	-0.3765778478211781	-0.5340810504927325	-0.8646632761999968	-0.1545427262121355	-0.3394306649958312	-0.020428264023518494	-3.594567274465134
47	0.040136042355621626	-0.951198436886924	0.41567019445953735	-0.30695166409456354	0.12846363336907207	0.05731320797855122	1.4364930671852127
48	0.0934205586865593	0.7401977478018598	0.08707643468529214	-0.20477524289425886	0.701149056030232	-0.33111494576379186	2.339961762642422
49	-0.6302910889489459	-0.9574611782992257	-0.8365493085064435	-0.47144747368272144	-0.5969432439873743	0.03862538528460635	-1.6234480602757997
50	0.9391692555291171	0.7494033453683988	-0.08339871694268708	-0.5893341225864004	0.8688660775068828	-0.6048881886430435	10.93104336555903
51	0.5502656467222291	0.05787426805442397	-0.030607425739906047	-0.03392060488222004	0.37817530749645933	0.6103487947207535	2.8109676974093585
52	0.8789978831283782	0.8781353970257924	-0.6684509196734485	-0.46293248786478536	0.6465464253600604	-0.6284460906025844	5.740289584168611
53	0.7896547008552977	0.5975664715473308	0.8913962940005646	-0.4250766702054998	0.11238138526002328	-0.8300674202210672	6.219954093942584
54	0.19579995762217028	0.9958682210666749	0.6999507429613239	0.3135121269491141	0.559033402848127	-0.12750794728568526	6.6659506984164745
55	0.8437484700462337	-0.2985763690965797	0.33804467465821664	0.9370746633997844	-0.9675992053210656	0.3166148790121237	-0.7166979410674224
56	-0.823014995896161	0.5343765778622538	-0.0754088779987856	0.20727440111875017	0.6367608495590704	-0.12456635013291728	-5.44144845077005
57	-0.6080342751617096	-0.19613817278151569	-0.17646891683098298	-0.8460410658700674	-0.919722281829267	-0.4464917360973828	-4.188784272826738
58	-0.9095454221789239	-0.04024875939218231	0.30194693430190833	-0.848832772291866	0.779826752725725	0.11634236778088147	-1.4583642765586917
59	-0.3493393384734713	0.25501092643674017	0.09086373881381093	0.9028464416911319	0.9839254944772866	-0.30599532917560013	-1.669200106895256
60	-0.22264542062103598	0.7473542283726775	-0.8754537882362288	-0.40541841938533274	-0.41186507564644437	0.8657353802532661	-6.575900590379918
61	-0.4573019364522082	0.9681669383985902	0.025005297540663385	-0.8158660278350491	-0.5793628874284127	0.8452902792071442	-5.328598384141763
62	0.6574750183038587	0.5365468277290364	0.612807234465679	0.19808917430076312	0.5307267277160814	0.004743639944190914	8.863149680945037
63	-0.28649334661282144	-0.16446643566533248	-0.08152024480608389	0.2472975565805322	-0.49394731815949355	-0.34423201196348296	0.7640722358351555
64	-0.4381309806252385	-0.15728599544585964	-0.8960868448914632	0.2970096402373763	0.7311247663444069	0.4742648279132782	-4.350323029750693
65	0.08539216631649693	0.475164603177783	0.5725563987680662	-0.4651959442849174	-0.7943148156850466	-0.9265741130338667	-2.7574035373936314
66	-0.7181515500504747	-0.5224457084633953	-0.5972724357280512	-0.9697786315710499	-0.7480896072412835	-0.050461987912697515	-4.332401388940491
67	0.6043939615080793	-0.7790517737372107	-0.48275833022392245	0.9300307389089437	0.9583031102012312	-0.32735321145933294	-0.370228658959735
68	-0.8508987126404584	-0.2907556847184469	-0.6705872931354082	-0.498213908617795	0.3476777965400093	0.8410717702051094	-3.204727471938043
69	0.9737738732010346	-0.42552201669183654	-0.3395698702570049	0.352052576105095	0.6937744488579056	-0.9759939454546349	1.0357656928541448
70	0.5444895385933148	-0.4073837590880198	0.5135030113772701	0.41325973975741914	-0.351341245296964	0.10562975143669817	1.1210137055099731
71	-0.6025686369316552	-0.5327844979001801	0.03877171900787468	0.22001483415897138	0.35296749904120883	0.481327162133252	2.167958273290835
72	-0.9889557657527952	-0.9158136207272762	-0.5902374516985749	-0.37418521157270357	0.1884836546171944	-0.029964024951917523	0.6847525603474818
73	0.6309228569096683	-0.9642521305331724	0.7556601563040817	-0.45780749247186847	0.206300240245894	-0.8291939396745567	-0.3730274675084073
74	0.41371468769523423	0.9754447794720631	0.7591637099030584	0.19533656540540623	0.36506491907544314	0.9449227800558044	9.25020278087527
75	0.4580143360819746	-0.1444537325282753	0.7411568500920138	0.732191267223383	0.15071834625819713	0.03602086275219585	5.884643840323142
76	0.5425406933718915	-0.23134670568063664	-0.5224075772369214	0.8934674578467912	-0.1418752613946681	0.22837248863802273	-0.771871561758299
77	-0.8519106965318193	0.3592945653861397	-0.0975213116380238	-0.7881883911924847	-0.4481546112389063	-0.5267804345849854	-4.852189788629757
78	-0.2830685429114548	-0.5634922242698717	0.9699793122817502	-0.6903427748045603	0.537162661826404	-0.03300382978639238	5.196159754076631
79	-0.7682618809497406	0.8999223679004507	0.5440249526199807	0.8894725175661593	-0.5474551399936276	-0.14170101608335628	4.895582328904522
80	0.726206851751187	0.5726900288311041	-0.9456651575488804	0.47307045666958514	0.38470861230882836	-0.8502083159960325	0.33311212375226895
81	0.24659625365511584	-0.821177995375481	-0.8695908174790159	0.7659876496595461	-0.5333343547013467	-0.7876792929050656	-4.405853305528814
82	-0.3382039502947016	-0.16483844843014328	-0.07213724637533447	-0.5947347317293137	0.2506603399089078	0.6749450392375491	-0.6312452014243306
83	-0.8728832994279527	0.7582366151243294	0.8184404117231203	0.17517174221880372	0.49415653425805783	-0.5203600955868195	-2.251078158478086
84	-0.3780353565686756	0.8894640445828206	0.07740359590542845	0.4022791888349473	-0.5625722221869216	-0.6100834570027389	0.23508422424227438
85	-0.3496333559465059	-0.06519697750026054	-0.0043749839314195516	0.3602237708939453	-0.8801133982773834	0.009822902500278508	2.8673328031556515
86	0.45921235667612814	0.2268227784214154	-0.7890526000867388	-0.18369661826660377	-0.7380525140116518	0.5374942627250259	-7.724775528650076
87	0.27511494271042625	-0.6659321078158495	0.3135602094485881	-0.969210216617383	0.21199393454205095	-0.8761069628420242	-1.6610702955401264
88	0.7744254851526531	0.9823372522739531	0.644206321200451	0.16585211360852625	0.6988928124514711	0.15361583927651168	13.159502867005463
89	-0.05557014967610141	-0.5366565972331132	-0.23915998498487534	-0.4937969216407825	-0.9100063575291513	-0.7615791143188533	-6.523299020253465
90	-0.7608115081233966	0.8854635482702513	0.551223701850655	-0.09949150771421933	0.4683025180832925	-0.9270778983487631	-3.8825151422829136
91	0.42648957444599	0.2992932979847369	0.9289533078016232	0.9151620301676346	-0.31736270809989575	-0.8945120956755652	6.841177942106883
92	0.5215700972337949	0.21547358975771824	-0.5924670817446218	-0.20192936471513057	-0.042943260160954955	0.6683282164168827	-2.502845783422231
93	0.12255439513899247	0.02537702203301717	0.04665926238948259	0.6796032133288534	0.8577190996911312	-0.7640550327438769	1.6463356051846292
94	0.541934359909122	-0.5386603765644826	-0.4257240838308489	-0.6229187885014977	-0.33605699052830906	-0.9096972711754161	-9.44289009919608
95	-0.012408807271218514	-0.6469439359889835	0.5857088380676787	0.34492099605005766	-0.0693261321210279	-0.12420022571417544	3.850291440694533
96	0.045465658763988115	-0.5590275818596493	0.155186731762315	0.954013908877887	-0.9726351704786378	0.6879869438840496	5.630272076974975
97	-0.14491796328290074	-0.627123475711491	0.2691648351006075	-0.7962137982541264	-0.8368025599903233	-0.47518324702139614	-4.462537765368048
98	-0.9491617465118096	0.5591689471335066	0.5958283192317881	-0.983360115545616	-0.48281681773043195	-0.15657476494816724	-2.968830226572412
99	-0.7842171460133911	-0.2997494816665398	-0.20805905467509023	-0.1328344147347713	-0.9442955183578512	-0.9201549348724976	1.8448569937490762
100	-0.9371416286265315	-0.8843146468732073	0.8301801368140864	-0.8147490338972656	0.26275065209650195	-0.10184297173024826	6.235341666782924
101	0.2728208225275608	0.9382052602816227	0.06605773449227992	0.4967686993524627	-0.14720328639675495	0.15522616127426736	3.228569032638081
102	-0.37128803784734665	0.7675717699268514	-0.684090354329304	0.8290973276971179	0.09629040545604406	0.14181410750428958	-2.8783029696407354
103	0.01714138232940554	0.8555045663904259	0.3917982363376049	-0.13195805458248233	-0.6507056282073409	-0.3351466156512697	-0.40699502189850767
104	0.815132947852186	0.9898156452928706	0.5865227008765088	-0.4825767156891181	-0.40813594112676777	-0.36893363867372897	2.0240429272544826
105	-0.5014155417022501	-0.6522095015610254	-0.36647664586494666	-0.13119336198678044	0.3276489497054502	-0.7867527621268042	-1.373326755009461
106	-0.17923415392874054	-0.2075159621946825	0.7143585139975059	0.446895635700002	0.9306054472607996	-0.26640335870746323	3.899342688738841
107	0.5111022770860973	0.5164769514081826	0.8122865095315328	-0.981891676839258	-0.8991664527955816	-0.8010106622540707	-6.648249150037096
108	-0.5424036690167551	0.39204123610758446	-0.44619102524438214	0.17890797896939437	0.7807686417105322	0.5331918894241032	-4.398555036035855
109	-0.846040180342414	-0.6922081873202899	0.9670429454304441	0.22658336977475813	0.15376240262241692	0.9325485954963717	9.218869665792152
110	-0.42049709417246395	0.6316662499812356	-0.7185769439024832	0.275376493791871	0.12783913351124743	0.9401489133334138	-3.681718451968364
111	-0.6775574254919912	-0.5511188563266787	-0.5959686631950201	-0.5159558400382456	0.0005570704155206663	0.7301421987507877	-1.5574588913503415
112	0.8593953046851461	-0.5523647703547538	-0.6315503215239477	0.4281054467562535	-0.8612118281916332	0.20158429867923822	-9.9485646783246
113	0.6162407591288339	0.07394884578682714	0.7879794200157408	-0.8172170273364472	-0.8202462965276787	0.40173139448775985	-5.69665478695412
114	0.26680751302084693	0.1858798696834063	0.3085851046499237	-0.6014593270663984	0.20182401131817218	-0.42958839463917187	0.8726649183797341
115	0.7429211803754354	0.16017241567562235	-0.6957914335554543	0.7549400933089638	-0.3180828571288834	0.2615408403452413	-1.5684283154232193
116	0.6073441537982289	-0.8170263252044903	-0.11935316326330203	0.4774463014531327	0.8345361331553613	-0.08870090112024509	1.392817210981097
117	-0.6268598822279283	0.7549217252607607	0.23059605013960405	-0.9725088919773095	-0.18681892528105548	-0.035965320446134985	-4.920497696576215
118	0.7851179969799555	-0.46879991482258787	-0.8330718300212334	-0.5032474792603996	-0.7134370825947178	0.5155531207503159	-14.151869839498445
119	0.07868448383130144	-0.7409701574343917	0.7648327368146774	-0.5711870340136709	0.42943766700407204	-0.4361632888054967	3.4011849784030446
120	0.6148803103281251	0.7774961597379544	0.6072070708830704	-0.45838734392605485	-0.4132931571179803	-0.36392077661096023	0.8020945285090018
121	0.7921825998469865	0.9113029964595067	0.01041354715327647	-0.5048804594402272	0.05094061471178635	0.8492835822572733	4.205456995069117
122	-0.36399305005627225	0.7242552345309012	0.9342532305183409	-0.8749474085143085	0.39566557101034006	-0.8875514102980555	0.7450700657698139
123	-0.7798961509446465	0.6190321494497562	-0.1644780414498006	-0.08211896680635933	0.8005282224041408	-0.028731403173319237	-6.500454763570462
124	-0.5441296749161166	0.31048396127804345	0.9682206380729956	0.46546694957233026	0.5843823896033522	0.8256016008157234	3.9043078467421832
125	-0.14578442274748737	0.10171474121827861	0.33583999760725414	0.21346344943487283	0.3527221357454482	0.220726015636314	2.495667188665186
126	0.6360295318449862	-0.8260264801771797	0.2693425465078829	0.3457433371961596	0.3592663647902872	0.09281414842426416	1.145698526277619
127	0.7214611665126869	-0.1830935738586026	-0.66809020940843	-0.8377016429275217	0.8918492880641731	-0.5005116415412896	2.1295183879627233
128	-0.9860957389376186	-0.25462296597537204	0.763855516609288	0.9029814203535744	-0.4083518050069279	-0.31344902187110346	11.198219138816164
129	0.021494605155131463	-0.4804924324793476	-0.1450206241587697	0.6769836676860497	-0.9977758116076252	0.7040968316093859	2.504209254116696
130	-0.16517799370244202	0.4468402273771699	-0.6755331884350413	0.6101806369913254	-0.45609088120360264	0.11843626353691628	-1.1431740290564167
131	-0.5557843790585395	-0.008248529842458385	-0.9747849600484819	0.645967610083535	-0.564217240746512	0.02948438751355975	-0.35451948784268716
132	-0.7602692653326344	-0.8379075681847041	0.11951136727676515	0.8654210162655227	0.32366917022799635	-0.8008405729199422	4.019559415648521
133	-0.3247696571927441	-0.5596335961003773	0.05479924424535265	0.08850793222739539	0.2674231995310581	-0.9679436870897538	0.4943019132955524
134	0.8858194078250383	0.36651752731919185	0.4387072447383171	-0.5994359642647482	0.18692276540944763	0.9273703773740982	5.251705879187728
135	-0.35359413595848954	-0.8477382810193996	0.7805161060356043	0.23356721570508232	-0.9675131135810926	-0.2460276654263167	7.51942611504637
136	0.037581243486732197	0.7024138280975374	-0.841186830713941	0.48576298733587797	0.45755610890129494	0.20642612419900863	-2.2374079355198493
137	0.4060379177903557	-0.00970694597205135	0.4629929806807247	0.4758347867080508	-0.35293917502901695	-0.84056985362543	1.8409888651961361
138	-0.27274079524141204	-0.038826845346704	-0.6251761118048356	0.04289804833376021	0.3301119780132622	0.3662285714460931	-2.59408556065866
139	0.9435641654419213	0.1848155693190352	0.7163541063143279	-0.8630825613328439	0.11315685700430667	0.8651334174119218	4.268332196850479
140	0.9248945898842225	0.6493619318502983	0.6381270277233122	-0.25777412313974435	-0.31453814914418565	0.15133050599483933	3.182393393226305
141	-0.4964354083492717	-0.3043815841956139	0.08158750997108877	0.8415332169267147	-0.7308474657917845	-0.7477693552491789	6.62956728679934
142	-0.005502988215229099	0.3560323051181271	0.42048559724662304	0.16889781951485205	-0.8111622046790381	0.16344305494695344	1.7177454638342284
143	-0.3982433803664607	0.13146392799158213	-0.3712997736325032	0.07666388651142686	0.6630366662244471	0.5326944262093047	-2.1335408982260713
144	-0.4303190112450648	-0.46594345966115736	-0.057664202134370734	-0.46229297123561297	0.836795084163116	-0.18716692685196268	0.04100540071040726
145	-0.9262261052909344	0.757259972710316	0.6432737954209433	-0.2631021601668422	0.29957609352859915	0.7596754958829357	-2.0495234708168435
146	0.2191286679597937	0.5948520432138562	-0.0814696056535722	0.7906921783063385	-0.7931317702790333	0.29736590671472896	2.7498326781222024
147	0.005358046457722976	0.316903669316851	-0.2844034693491164	0.33292609505367143	-0.19594556622351855	0.798497836578405	0.24714792073816882
148	-0.8970424975000213	0.7011634581884838	-0.011575105499400218	0.5747740535046657	0.45787840021031445	0.24701062249467443	-4.872487644338875
149	-0.44270707152677713	0.7345884019196047	0.6564985048744367	-0.09130915386468974	0.5596417680201362	-0.7374240559903515	-0.09072025066895217
150	0.8165317719333074	0.4167259534300696	-0.32958390525825454	0.26049443891231583	-0.7635627554178228	-0.38061657778962177	-4.3012557526480055
151	-0.5208762186660552	0.6740266567273441	-0.6524768137285124	-0.5032327825135849	-0.9999385623092352	-0.5964101034950862	-7.841774321290445
152	-0.7102102558175538	0.3949429233385673	0.4240280406615615	0.41092166056697255	0.42427409176121	0.8176529954337246	0.5295109402455049
153	-0.02109447944487397	0.3602815435206008	0.6519564254161636	-0.1447973325933254	-0.28680764802758874	0.5208001345749653	2.603209734780267
154	0.9713009082212014	0.2372227564303686	-0.7987250429529333	-0.11490897037050884	-0.4910373367634795	0.3527967378200121	-7.1494554462599025
155	-0.5158894569769992	0.5054332791152825	-0.5202517744881106	0.2986446491537633	-0.9742050604209491	-0.39806736073675664	-0.9344492548366428
156	0.3442710948117571	-0.6827897894138526	-0.7160560204780122	0.8725612429378533	0.08059881352299936	-0.631910455899573	-2.9307726436199886
157	0.5232392306574352	0.7617415183978569	-0.30411717683566675	-0.8719873067827582	0.7023014708519635	0.5129021759778236	5.194289230991329
158	-0.5247249120152007	0.743687055490464	-0.0992980421891747	0.6494864746940152	0.9152632925451758	-0.051684108241840665	-4.850209730298365
159	0.45643269722371915	-0.9415054339308817	0.49765267392661294	-0.41523377917561377	0.13148990122657844	-0.5484208956987418	-0.9827720227378698
160	-0.26443373456149355	0.6516335011295253	0.30229516976334825	-0.11216109098724436	0.02892265547978834	0.23324395633055017	0.39163766728851923
161	0.26461166118715895	-0.7422602650531096	0.24185713495686234	-0.9561733424499821	-0.8298872290215178	-0.919332295723096	-10.12805448735129
162	0.2670594215217894	-0.3297622914817162	-0.2952501067806912	-0.39790784433137394	0.09774560308519953	-0.347659491743493	-3.0122369549078822
163	0.07154936814951696	0.48701651258321554	0.6828951061695199	0.005262485260260963	-0.24004184206921075	-0.06288601081773071	2.981196605910945
164	-0.8194204598911834	-0.6784802079033836	-0.05742566520367087	-0.887647845305122	0.21427056176715387	-0.7040833317811883	-0.3581072522480182
165	0.6706049911784759	0.6359340482381244	0.958209876030309	-0.017808541233669706	-0.2225473042469066	0.9693089551816791	6.760059081605796
166	-0.35843987005652833	0.6642683559154838	0.2682842765914737	0.8542212577168546	-0.5194017530992665	-0.5818052708207715	3.932830953413987
167	-0.6269629792002915	0.014935467521672408	-0.7474705168709945	-0.7892135637843896	-0.810069449543247	-0.7392937399134689	-7.522696126621045
168	-0.9184497168904722	-0.9872282565663328	0.352355124150868	0.5288814561510087	-0.37016311082220854	-0.5929302522262072	10.618403642460304
169	0.18178588637648363	-0.42592373365017444	-0.34979196913660204	-0.18065789324801473	-0.8067103314244954	0.5381222663194485	-5.4402876869345755
170	0.35512872368456483	0.2338538367514844	0.37265439337219486	0.31034742904867607	-0.6462060983520321	-0.1489886814563144	1.0469918397143225
171	-0.9668243421442877	0.962372356054847	-0.8607177036751885	-0.4795268040295413	0.9746723171590919	0.13083187950507602	-13.971494984896404
172	0.024186116598561958	0.26362705403333675	-0.6502371256480812	-0.6810154749172834	-0.11179288618676275	-0.9579816860272785	-6.761000415765573
173	-0.5470084496041241	-0.4803928378716804	0.7114745178115727	-0.6790747714575471	0.0637435330100331	-0.9311373828533709	2.2222403488165843
174	0.2903455808188997	0.2680114061992227	-0.5456408859529702	-0.8590161087137107	0.7472370574744307	-0.10834890034596767	0.6340215429171396
175	-0.6512671419900171	0.07997075943171095	0.6740822504858801	-0.628706590197514	0.9911378009813756	0.633310486403247	1.7614546909152633
176	0.3818754762049319	0.5596907903022872	-0.44144782309117914	0.32843876997793653	0.16542889868936306	0.7704777574151305	1.3866854919550233
177	-0.22652930739892518	-0.7860387223460832	0.2857638201174153	0.7633812236870161	0.6249476420883433	-0.8265868648087196	2.311360156495951
178	0.873459977473469	0.522055805004056	0.388301147019662	0.6282513711823237	-0.34611795132664946	0.07672620420204557	4.700274324531015
179	-0.7249581117080135	0.08253315735222055	0.025309506290105865	0.3702686197489682	-0.3885120851054178	0.826459372558541	3.4747903487884164
180	-0.317867297899483	0.9259840077179893	-0.3893786466065374	-0.7791362731777947	-0.1945925580108796	-0.22405449120422727	-6.8370560738838195
181	-0.7730529575188219	-0.3162556679226278	-0.5747112472578078	-0.42162510740810033	0.34501452534729826	0.6591316628567372	-2.607510917663072
182	0.8493872365571256	0.26524378626789624	-0.9336212908751476	-0.38038624935506204	0.36438337851019753	-0.7326086912011276	-1.7403951736732728
183	0.754678706761962	0.8640562110200349	-0.3921071975185524	-0.5000861072047575	-0.3695211307010984	0.8707889793355974	-2.1077962862600996
184	-0.4841167445696888	-0.7949805440186415	0.306325581062566	0.030011319419446236	-0.7335801517267426	0.5028466350626053	5.540560430536729
185	0.3199680920683581	0.8744569744729023	0.8766096368969654	0.07110762975934515	0.26479251293101713	0.8826687855738033	8.205175877711964
186	0.6344444004024317	0.3757714446016267	0.742408964526104	-0.2862280496577796	-0.743348275622471	0.35323446710501294	-1.0020254430448743
187	0.11040162319892466	-0.8643258817896562	0.5321295530706052	-0.29242168252712797	0.15698501645866014	-0.273192136001146	1.5565658277754797
188	0.05930115671201297	-0.3980728661063675	0.5768946865065974	0.6571111958121627	0.38684425611261797	0.8763623450494449	5.508004204824733
189	-0.5162954181990966	0.41634417729056317	0.3299698069519905	0.5785856966393712	0.4012229927889033	-0.44886644738164305	0.07083142696700562
190	-0.8137944643882016	-0.8652987970624566	-0.479426284867994	-0.3844083366385087	0.5069442213191935	-0.33565495587653493	-0.7554151888452301
191	0.7944315159066535	0.16434092035254655	0.8143900614116597	0.8275768877465186	0.7457188431313291	0.40161683600348064	10.909480271043607
192	0.8008361143266609	-0.30823388609408653	0.3414646238116681	0.9056300340050121	-8.201607042312986e-05	0.5306325990507725	3.4734501569714693
193	0.2662029145465359	0.24183103553495422	0.1208812619608799	-0.34651491593991834	0.46049837905914237	0.8588069676983077	3.2273023497115902
194	-0.32194041790259864	-0.9085159323749743	-0.7780210615730379	-0.2911501024138903	0.23834547073167345	-0.590395181887581	-3.381885912205456
195	-0.3015808507746782	0.7430736123047526	-0.10588891238714915	0.011268306843917664	-0.6267201204046349	0.5959960704384479	-1.146368636644723
196	0.45191135774047875	0.9469779383547938	-0.07928345759614741	0.882241625067347	-0.9486207102611837	0.4770921067939269	3.7446621846154184
197	0.7942205199051542	0.937755710571383	0.72912721904534	0.7526388662846231	-0.43091722864613247	-0.8724108874928043	7.5396133973826975
198	0.7741728485302346	0.4993036634858494	0.09329644037557694	-0.7948640748328204	-0.11393258732476119	-0.2255537175795861	-1.0319131703513886
199	0.5597510917152477	-0.7398275197387361	-0.2391989020591807	-0.21453851345716757	0.2342118888573126	-0.4344690858798028	-3.171678524719263
200	0.2840632923085755	0.5165263918580452	0.9536006570213187	0.10674237949954368	0.6999186610064108	-0.3910191512919392	8.070310179966903
201	-0.8317200700099023	-0.950826167082397	-0.7785588133473687	0.006264945103080066	-0.6075085665876687	0.9658937591094017	4.173968136039241
202	-0.6767425718107725	-0.9557528969420055	-0.15490314337611077	-0.6122738641262147	-0.7489004202030458	0.2855548269598558	1.7707696765421226
203	0.7971083770541585	-0.3527795617009175	-0.9159506496571894	0.7176335423363094	0.926959894948655	0.43535231558699916	0.6865406510304406
204	0.21285811931917986	-0.0227136191906685	0.4798082415338607	0.3538815659936747	-0.7839108812471858	0.9532352746300183	2.7587046179509525
205	-0.9816058967667407	0.5408148356155864	0.8361531043983013	0.6758167497036072	-0.04301785978562167	-0.24559643508472262	3.1032562807922464
206	-0.7970569142679358	0.3665907532130104	-0.43992534089902113	0.7175285586989444	0.17112745758660375	0.6036803369056118	-2.3002115586673666
